payment_id,customer_id,merchant_id,amount,currency,payment_method,bank,timestamp,hour_of_day,day_of_week,attempt_number,previous_failures,customer_age_days,customer_success_rate,payment_success_rate,device_type,failure_code,failure_class,checkout_duration,cart_value,is_subscription,customer_opted_out,historical_recovery_rate,bank_failure_rate,recovered,ground_truth_probability,recovery_intervention,recovery_time
pay_106518,cust_2672,merch_razorpay_buildathon,692.94,INR,upi,ICICI,2026-02-08T19:18:00,19,6,1,4,7,0.8068,0.8822,desktop,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,22,794.44,0,0,0.5733,0.0865,1,0.8324,RETRY_LATER,181
pay_106519,cust_2928,merch_razorpay_buildathon,200.99,INR,netbanking,AXIS,2026-02-08T19:37:00,19,6,1,1,354,0.7423,0.5895,mobile_android,CHECKOUT_TIMEOUT,CUSTOMER_ABANDONMENT,14,216.99,0,0,0.6305,0.1343,1,0.7356,SEND_PAYMENT_LINK,180
pay_106520,cust_1172,merch_razorpay_buildathon,4455.3,INR,upi,AXIS,2026-02-08T19:53:00,19,6,2,1,100,0.6577,0.8796,mobile_android,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,28,4975.27,0,0,0.348,0.0202,1,0.7802,RETRY_LATER,31
pay_106521,cust_3553,merch_razorpay_buildathon,1042.83,INR,netbanking,SBI,2026-02-08T19:55:00,19,6,1,0,58,0.8103,0.9495,mobile_ios,CARD_EXPIRED,PAYMENT_METHOD_FAILURE,46,1063.38,0,0,0.5542,0.0177,1,0.8431,ALTERNATIVE_PAYMENT_METHOD,172
pay_106522,cust_3445,merch_razorpay_buildathon,328.72,INR,upi,ICICI,2026-02-08T20:02:00,20,6,1,0,530,0.442,0.5952,mobile_android,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,93,339.11,0,0,0.4421,0.0369,1,0.7047,RETRY_LATER,17
pay_106523,cust_1293,merch_razorpay_buildathon,12430.57,INR,netbanking,SBI,2026-02-08T20:14:00,20,6,1,1,16,0.5856,0.6984,mobile_android,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,46,14377.29,0,0,0.3915,0.5617,1,0.855,RETRY_LATER,10
pay_106524,cust_1551,merch_razorpay_buildathon,784.87,INR,card,AXIS,2026-02-08T20:34:00,20,6,1,0,78,0.7364,0.6704,mobile_android,UNKNOWN_ERROR,UNKNOWN,59,789.47,0,0,0.6702,0.0171,0,0.3605,HUMAN_REVIEW,0
pay_106525,cust_2470,merch_razorpay_buildathon,1402.42,INR,upi,ICICI,2026-02-08T20:41:00,20,6,2,3,36,0.8172,0.7579,mobile_ios,CARD_EXPIRED,PAYMENT_METHOD_FAILURE,12,1416.22,0,0,0.3496,0.0179,1,0.8452,ALTERNATIVE_PAYMENT_METHOD,48
pay_106526,cust_3897,merch_razorpay_buildathon,2023.66,INR,netbanking,ICICI,2026-02-08T20:43:00,20,6,1,1,852,0.6473,0.6819,mobile_ios,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,119,2229.27,1,0,0.3041,0.014,0,0.7766,RETRY_LATER,0
pay_106527,cust_2039,merch_razorpay_buildathon,750.93,INR,upi,SBI,2026-02-08T21:02:00,21,6,1,1,143,0.7807,0.6534,mobile_android,TRANSACTION_LIMIT_EXCEEDED,INSUFFICIENT_FUNDS,83,776.54,0,0,0.6488,0.0137,0,0.3561,RETRY_LATER,0
pay_106528,cust_2662,merch_razorpay_buildathon,4940.49,INR,upi,AXIS,2026-02-08T21:09:00,21,6,1,1,302,0.642,0.7302,mobile_android,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,94,5230.7,0,0,0.6843,0.2636,0,0.7747,RETRY_LATER,0
pay_106529,cust_1884,merch_razorpay_buildathon,2341.63,INR,netbanking,AXIS,2026-02-08T21:11:00,21,6,1,0,33,0.7537,0.6567,mobile_android,TRANSACTION_LIMIT_EXCEEDED,INSUFFICIENT_FUNDS,20,2528.41,0,0,0.4854,0.0028,0,0.3507,RETRY_LATER,0
pay_106530,cust_2372,merch_razorpay_buildathon,2820.32,INR,upi,HDFC,2026-02-08T21:37:00,21,6,2,0,66,0.8257,0.5004,mobile_ios,INTERNAL_SERVER_ERROR,UNKNOWN,40,3114.91,1,0,0.7148,0.0889,1,0.3739,HUMAN_REVIEW,255
pay_106531,cust_2226,merch_razorpay_buildathon,785.56,INR,upi,HDFC,2026-02-08T21:42:00,21,6,2,0,174,0.9409,0.7373,mobile_android,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,12,830.11,1,0,0.5153,0.1353,1,0.8793,RETRY_LATER,177
pay_106532,cust_1133,merch_razorpay_buildathon,918.38,INR,upi,AXIS,2026-02-08T21:50:00,21,6,1,0,36,0.8865,0.9,mobile_ios,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,91,1007.2,0,0,0.5051,0.0324,1,0.8603,RETRY_LATER,20
pay_106533,cust_1770,merch_razorpay_buildathon,1357.49,INR,netbanking,AXIS,2026-02-08T21:55:00,21,6,3,0,125,0.7076,0.6251,mobile_android,METHOD_NOT_SUPPORTED,PAYMENT_METHOD_FAILURE,167,1458.13,1,0,0.3172,0.0406,0,0.4623,ALTERNATIVE_PAYMENT_METHOD,0
pay_106534,cust_3555,merch_razorpay_buildathon,1100.39,INR,upi,ICICI,2026-02-08T22:04:00,22,6,1,2,483,0.9403,0.858,mobile_ios,METHOD_NOT_SUPPORTED,PAYMENT_METHOD_FAILURE,49,1118.22,1,0,0.2348,0.0726,1,0.8821,ALTERNATIVE_PAYMENT_METHOD,193
pay_106535,cust_2089,merch_razorpay_buildathon,38214.79,INR,upi,SBI,2026-02-08T22:04:00,22,6,2,1,480,0.7499,0.5127,mobile_android,INTERNAL_SERVER_ERROR,UNKNOWN,19,44842.21,0,0,0.3489,0.0419,0,0.3081,HUMAN_REVIEW,0
pay_106536,cust_1479,merch_razorpay_buildathon,9054.68,INR,card,KOTAK,2026-02-08T22:13:00,22,6,1,0,79,0.7604,0.7658,desktop,UPI_PIN_INVALID,PAYMENT_METHOD_FAILURE,41,9564.22,1,0,0.5965,0.0643,1,0.8281,ALTERNATIVE_PAYMENT_METHOD,50
pay_106537,cust_1862,merch_razorpay_buildathon,28560.74,INR,netbanking,KOTAK,2026-02-08T22:18:00,22,6,2,1,131,0.7765,0.713,mobile_ios,OTP_NOT_ENTERED,CUSTOMER_ABANDONMENT,35,32041.57,1,0,0.4941,0.1154,1,0.7175,SEND_PAYMENT_LINK,29
pay_106538,cust_1458,merch_razorpay_buildathon,606.69,INR,netbanking,AXIS,2026-02-08T22:23:00,22,6,2,1,40,0.7097,0.726,mobile_web,TRANSACTION_LIMIT_EXCEEDED,INSUFFICIENT_FUNDS,27,675.83,0,0,0.425,0.0367,1,0.3419,RETRY_LATER,57
pay_106539,cust_1625,merch_razorpay_buildathon,3542.98,INR,card,HDFC,2026-02-08T22:31:00,22,6,2,0,692,0.8534,0.7591,mobile_android,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,14,3684.11,0,0,0.2478,0.1395,1,0.8487,RETRY_LATER,60
pay_106540,cust_1158,merch_razorpay_buildathon,1525.05,INR,card,SBI,2026-02-08T22:48:00,22,6,2,1,133,0.8269,0.7051,desktop,CARD_EXPIRED,PAYMENT_METHOD_FAILURE,21,1534.19,0,0,0.3048,0.0866,1,0.8481,ALTERNATIVE_PAYMENT_METHOD,48
pay_106541,cust_3208,merch_razorpay_buildathon,217.96,INR,upi,HDFC,2026-02-08T22:55:00,22,6,1,2,42,0.8399,0.588,desktop,UNKNOWN_ERROR,UNKNOWN,130,255.32,0,0,0.5973,0.0279,0,0.376,HUMAN_REVIEW,0
pay_106542,cust_2277,merch_razorpay_buildathon,836.32,INR,upi,AXIS,2026-02-08T22:56:00,22,6,3,1,336,0.859,0.5225,mobile_android,UPI_PIN_INVALID,PAYMENT_METHOD_FAILURE,29,919.57,0,0,0.2909,0.2189,1,0.5077,ALTERNATIVE_PAYMENT_METHOD,380
pay_106543,cust_3007,merch_razorpay_buildathon,238.1,INR,card,HDFC,2026-02-08T23:15:00,23,6,1,0,99,0.8805,0.6222,mobile_ios,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,14,257.84,0,0,0.2943,0.1052,1,0.8582,RETRY_LATER,39
pay_106544,cust_2920,merch_razorpay_buildathon,336.8,INR,wallet,SBI,2026-02-08T23:16:00,23,6,1,2,182,0.8795,0.5707,mobile_android,CARD_EXPIRED,PAYMENT_METHOD_FAILURE,36,388.19,0,0,0.5144,0.0771,0,0.8638,ALTERNATIVE_PAYMENT_METHOD,0
pay_106545,cust_1939,merch_razorpay_buildathon,494.81,INR,card,SBI,2026-02-08T23:17:00,23,6,2,1,334,0.7898,0.631,mobile_ios,USER_DROPPED_OFF,CUSTOMER_ABANDONMENT,8,498.09,0,0,0.3104,0.0698,1,0.7475,SEND_PAYMENT_LINK,367
pay_106546,cust_2572,merch_razorpay_buildathon,1192.63,INR,upi,AXIS,2026-02-08T23:31:00,23,6,1,1,67,0.7798,0.6366,mobile_web,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,28,1375.15,0,0,0.5365,0.1947,0,0.356,RETRY_LATER,0
pay_106547,cust_3202,merch_razorpay_buildathon,30301.97,INR,upi,SBI,2026-02-08T23:33:00,23,6,1,0,156,0.6862,0.7061,mobile_android,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,56,32780.15,0,0,0.5151,0.083,0,0.6716,RETRY_LATER,0
pay_106548,cust_3533,merch_razorpay_buildathon,441.01,INR,card,HDFC,2026-02-08T23:38:00,23,6,1,3,11,0.7103,0.493,mobile_android,METHOD_NOT_SUPPORTED,PAYMENT_METHOD_FAILURE,18,489.66,1,0,0.5609,0.1852,1,0.8131,ALTERNATIVE_PAYMENT_METHOD,68
pay_106549,cust_1431,merch_razorpay_buildathon,951.69,INR,card,SBI,2026-02-08T23:54:00,23,6,1,0,49,0.8227,0.3877,mobile_android,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,5,1094.91,0,0,0.4134,0.052,0,0.8379,RETRY_LATER,0
pay_106550,cust_2050,merch_razorpay_buildathon,743.34,INR,card,ICICI,2026-02-09T00:16:00,0,0,2,0,27,0.8178,0.67,mobile_android,TRANSACTION_LIMIT_EXCEEDED,INSUFFICIENT_FUNDS,34,824.63,0,0,0.6602,0.1318,1,0.3636,RETRY_LATER,332
pay_106551,cust_2003,merch_razorpay_buildathon,990.85,INR,card,ICICI,2026-02-09T00:18:00,0,0,1,1,187,0.7939,0.7997,mobile_ios,METHOD_NOT_SUPPORTED,PAYMENT_METHOD_FAILURE,63,1003.09,0,0,0.609,0.0596,1,0.8382,ALTERNATIVE_PAYMENT_METHOD,356
pay_106552,cust_3114,merch_razorpay_buildathon,482.68,INR,upi,NONE,2026-02-09T00:19:00,0,0,2,0,53,0.9211,0.6799,mobile_android,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,49,553.02,1,0,0.417,0.0843,1,0.8724,RETRY_LATER,167
pay_106553,cust_3589,merch_razorpay_buildathon,45323.53,INR,netbanking,SBI,2026-02-09T00:24:00,0,0,2,0,257,0.7639,0.447,mobile_ios,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,11,52451.49,0,0,0.5871,0.0171,1,0.2999,RETRY_LATER,13
pay_106554,cust_3143,merch_razorpay_buildathon,267.33,INR,card,SBI,2026-02-09T00:47:00,0,0,1,0,258,0.7279,0.7269,mobile_ios,TRANSACTION_LIMIT_EXCEEDED,INSUFFICIENT_FUNDS,87,292.03,1,0,0.3275,0.1152,0,0.3456,RETRY_LATER,0
pay_106555,cust_1214,merch_razorpay_buildathon,935.23,INR,upi,ICICI,2026-02-09T01:01:00,1,0,1,0,277,0.7129,0.7721,mobile_android,USER_DROPPED_OFF,CUSTOMER_ABANDONMENT,52,1017.35,0,0,0.4354,0.0114,1,0.7282,SEND_PAYMENT_LINK,68
pay_106556,cust_3241,merch_razorpay_buildathon,29532.07,INR,upi,AXIS,2026-02-09T01:13:00,1,0,1,2,26,0.5358,0.7349,mobile_android,CARD_EXPIRED,PAYMENT_METHOD_FAILURE,36,31020.05,0,0,0.7869,0.0397,0,0.6466,ALTERNATIVE_PAYMENT_METHOD,0
pay_106557,cust_2670,merch_razorpay_buildathon,1015.24,INR,netbanking,AXIS,2026-02-09T01:15:00,1,0,1,1,135,0.8496,0.806,mobile_ios,METHOD_NOT_SUPPORTED,PAYMENT_METHOD_FAILURE,59,1146.04,1,0,0.4942,0.0424,0,0.8549,ALTERNATIVE_PAYMENT_METHOD,0
pay_106558,cust_2313,merch_razorpay_buildathon,1071.62,INR,netbanking,SBI,2026-02-09T01:20:00,1,0,1,1,205,0.9048,0.8355,mobile_android,CHECKOUT_TIMEOUT,CUSTOMER_ABANDONMENT,70,1260.65,0,0,0.5834,0.0488,1,0.7762,SEND_PAYMENT_LINK,32
pay_106559,cust_1884,merch_razorpay_buildathon,304.65,INR,upi,NONE,2026-02-09T01:27:00,1,0,2,0,71,0.7065,0.8442,mobile_android,UPI_PIN_INVALID,PAYMENT_METHOD_FAILURE,92,344.62,0,1,0.6828,0.1669,0,0.0,NO_ACTION,0
pay_106560,cust_3086,merch_razorpay_buildathon,1593.69,INR,upi,ICICI,2026-02-09T01:30:00,1,0,2,0,55,0.8699,0.6388,mobile_web,CARD_EXPIRED,PAYMENT_METHOD_FAILURE,5,1839.54,0,0,0.2299,0.0027,1,0.861,ALTERNATIVE_PAYMENT_METHOD,122
pay_106561,cust_2887,merch_razorpay_buildathon,4331.78,INR,upi,SBI,2026-02-09T01:44:00,1,0,1,0,228,0.9683,0.9563,mobile_ios,CHECKOUT_TIMEOUT,CUSTOMER_ABANDONMENT,94,5057.31,0,0,0.6225,0.0415,1,0.7921,SEND_PAYMENT_LINK,214
pay_106562,cust_1938,merch_razorpay_buildathon,716.14,INR,upi,AXIS,2026-02-09T01:53:00,1,0,1,1,78,0.7088,0.6455,mobile_android,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,91,748.53,0,0,0.532,0.0117,1,0.3418,RETRY_LATER,8
pay_106563,cust_1938,merch_razorpay_buildathon,948.46,INR,card,ICICI,2026-02-09T01:56:00,1,0,1,1,52,0.859,0.92,mobile_android,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,235,1024.74,0,0,0.5678,0.0594,1,0.8506,RETRY_LATER,134
pay_106564,cust_1205,merch_razorpay_buildathon,1529.67,INR,card,ICICI,2026-02-09T02:27:00,2,0,1,0,149,0.9724,0.6611,mobile_android,TRANSACTION_LIMIT_EXCEEDED,INSUFFICIENT_FUNDS,37,1663.04,0,0,0.74,0.0949,0,0.3945,RETRY_LATER,0
pay_106565,cust_1941,merch_razorpay_buildathon,345.77,INR,card,KOTAK,2026-02-09T02:41:00,2,0,2,1,175,0.8715,0.7072,desktop,TRANSACTION_LIMIT_EXCEEDED,INSUFFICIENT_FUNDS,21,384.42,0,0,0.6925,0.0549,1,0.3743,RETRY_LATER,74
pay_106566,cust_1554,merch_razorpay_buildathon,4701.13,INR,card,HDFC,2026-02-09T02:45:00,2,0,1,0,270,0.5169,0.7293,mobile_android,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,23,4747.37,0,0,0.5192,0.0272,1,0.7309,RETRY_LATER,52
pay_106567,cust_3531,merch_razorpay_buildathon,1144.53,INR,upi,ICICI,2026-02-09T02:46:00,2,0,2,0,8,0.7832,0.7577,desktop,OTP_NOT_ENTERED,CUSTOMER_ABANDONMENT,5,1279.22,1,0,0.4913,0.2699,1,0.8458,SEND_PAYMENT_LINK,202
pay_106568,cust_2519,merch_razorpay_buildathon,382.41,INR,upi,ICICI,2026-02-09T03:04:00,3,0,1,0,35,0.7215,0.8735,mobile_android,UPI_PIN_INVALID,PAYMENT_METHOD_FAILURE,40,389.18,0,0,0.433,0.1515,0,0.8164,ALTERNATIVE_PAYMENT_METHOD,0
pay_106569,cust_1770,merch_razorpay_buildathon,811.47,INR,upi,HDFC,2026-02-09T03:16:00,3,0,2,0,271,0.8926,0.8076,mobile_android,CHECKOUT_TIMEOUT,CUSTOMER_ABANDONMENT,59,942.37,0,0,0.304,0.0378,1,0.7732,SEND_PAYMENT_LINK,46
pay_106570,cust_1248,merch_razorpay_buildathon,901.2,INR,upi,AXIS,2026-02-09T03:18:00,3,0,3,0,137,0.8954,0.6531,mobile_ios,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,41,1074.78,0,0,0.2226,0.0545,0,0.5134,RETRY_LATER,0
pay_106571,cust_2097,merch_razorpay_buildathon,834.54,INR,upi,HDFC,2026-02-09T03:21:00,3,0,1,0,296,0.9275,0.7393,mobile_android,OTP_NOT_ENTERED,CUSTOMER_ABANDONMENT,25,882.9,0,0,0.6444,0.0578,0,0.7819,SEND_PAYMENT_LINK,0
pay_106572,cust_1372,merch_razorpay_buildathon,1971.45,INR,card,HDFC,2026-02-09T03:33:00,3,0,2,1,108,0.8178,0.804,mobile_android,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,32,2171.2,0,0,0.6812,0.072,1,0.8362,RETRY_LATER,222
pay_106573,cust_2854,merch_razorpay_buildathon,834.87,INR,netbanking,AXIS,2026-02-09T03:38:00,3,0,1,1,111,0.7962,0.7428,mobile_ios,UPI_PIN_INVALID,PAYMENT_METHOD_FAILURE,46,972.32,0,0,0.4262,0.1278,1,0.8389,ALTERNATIVE_PAYMENT_METHOD,40
pay_106574,cust_3926,merch_razorpay_buildathon,786.02,INR,card,HDFC,2026-02-09T03:52:00,3,0,3,1,86,0.862,0.8097,mobile_android,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,7,835.48,0,0,0.5591,0.0267,1,0.5017,RETRY_LATER,103
pay_106575,cust_1834,merch_razorpay_buildathon,782.11,INR,netbanking,SBI,2026-02-09T03:56:00,3,0,2,1,212,0.8275,0.7014,mobile_android,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,33,806.79,0,0,0.2759,0.0278,1,0.8396,RETRY_LATER,361
pay_106576,cust_3918,merch_razorpay_buildathon,2455.59,INR,card,AXIS,2026-02-09T03:57:00,3,0,3,0,161,0.8809,0.6579,mobile_android,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,29,2818.56,1,0,0.6402,0.1655,0,0.5083,RETRY_LATER,0
pay_106577,cust_1701,merch_razorpay_buildathon,752.08,INR,card,AXIS,2026-02-09T03:58:00,3,0,1,1,90,0.7266,0.4818,mobile_android,USER_DROPPED_OFF,CUSTOMER_ABANDONMENT,24,857.12,0,1,0.5963,0.1012,0,0.0,NO_ACTION,0
pay_106578,cust_3185,merch_razorpay_buildathon,220.15,INR,upi,AXIS,2026-02-09T04:08:00,4,0,2,1,38,0.982,0.8499,mobile_android,UPI_PIN_INVALID,PAYMENT_METHOD_FAILURE,72,245.24,0,0,0.4975,0.1426,0,0.8946,ALTERNATIVE_PAYMENT_METHOD,0
pay_106579,cust_3995,merch_razorpay_buildathon,881.46,INR,wallet,HDFC,2026-02-09T04:11:00,4,0,1,0,1,0.842,0.5619,mobile_ios,CHECKOUT_TIMEOUT,CUSTOMER_ABANDONMENT,47,1047.96,1,0,0.5288,0.0838,0,0.8605,SEND_PAYMENT_LINK,0
pay_106580,cust_3504,merch_razorpay_buildathon,26974.43,INR,upi,HDFC,2026-02-09T04:46:00,4,0,1,0,18,0.9097,0.6944,mobile_ios,CHECKOUT_TIMEOUT,CUSTOMER_ABANDONMENT,157,32127.21,1,0,0.6956,0.0753,1,0.7458,SEND_PAYMENT_LINK,422
pay_106581,cust_3861,merch_razorpay_buildathon,3794.63,INR,upi,ICICI,2026-02-09T04:47:00,4,0,1,0,21,0.5553,0.6416,mobile_ios,TRANSACTION_LIMIT_EXCEEDED,INSUFFICIENT_FUNDS,19,4448.48,0,0,0.5886,0.0485,0,0.3111,RETRY_LATER,0
pay_106582,cust_3870,merch_razorpay_buildathon,1173.86,INR,upi,HDFC,2026-02-09T05:03:00,5,0,1,0,152,0.7735,0.4832,mobile_android,CARD_EXPIRED,PAYMENT_METHOD_FAILURE,24,1242.65,0,0,0.5605,0.0159,1,0.832,ALTERNATIVE_PAYMENT_METHOD,131
pay_106583,cust_1941,merch_razorpay_buildathon,599.99,INR,wallet,ICICI,2026-02-09T05:21:00,5,0,3,1,257,0.9338,0.7634,desktop,UPI_PIN_INVALID,PAYMENT_METHOD_FAILURE,34,627.03,0,0,0.5478,0.0104,0,0.5301,ALTERNATIVE_PAYMENT_METHOD,0
pay_106584,cust_3491,merch_razorpay_buildathon,6190.75,INR,wallet,ICICI,2026-02-09T05:31:00,5,0,1,0,110,0.7744,0.8027,mobile_android,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,8,7225.52,1,0,0.6318,0.0448,1,0.821,RETRY_LATER,188
pay_106585,cust_3400,merch_razorpay_buildathon,624.03,INR,card,SBI,2026-02-09T05:32:00,5,0,3,0,97,0.8307,0.7234,mobile_android,CARD_EXPIRED,PAYMENT_METHOD_FAILURE,21,705.32,0,1,0.1889,0.0855,0,0.0,NO_ACTION,0
pay_106586,cust_1995,merch_razorpay_buildathon,2358.7,INR,card,HDFC,2026-02-09T05:43:00,5,0,2,0,26,0.8012,0.6309,mobile_android,CARD_EXPIRED,PAYMENT_METHOD_FAILURE,9,2545.57,0,0,0.3926,0.0434,0,0.8404,ALTERNATIVE_PAYMENT_METHOD,0
pay_106587,cust_1793,merch_razorpay_buildathon,1771.81,INR,upi,ICICI,2026-02-09T06:03:00,6,0,1,1,417,0.8968,0.6363,desktop,TRANSACTION_LIMIT_EXCEEDED,INSUFFICIENT_FUNDS,11,1917.01,0,0,0.4508,0.0633,0,0.3794,RETRY_LATER,0
pay_106588,cust_3458,merch_razorpay_buildathon,33842.6,INR,wallet,ICICI,2026-02-09T06:06:00,6,0,1,1,240,0.8633,0.8533,desktop,UPI_PIN_INVALID,PAYMENT_METHOD_FAILURE,53,39618.4,0,0,0.6485,0.053,1,0.7301,ALTERNATIVE_PAYMENT_METHOD,111
pay_106589,cust_1677,merch_razorpay_buildathon,26727.42,INR,card,HDFC,2026-02-09T06:12:00,6,0,1,1,98,0.9022,0.8929,mobile_android,TRANSACTION_LIMIT_EXCEEDED,INSUFFICIENT_FUNDS,63,27600.06,0,0,0.4225,0.0388,0,0.3234,RETRY_LATER,0
pay_106590,cust_2813,merch_razorpay_buildathon,3287.08,INR,netbanking,SBI,2026-02-09T06:21:00,6,0,2,0,19,0.9233,0.4221,mobile_android,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,8,3907.66,0,0,0.5089,0.017,1,0.8732,RETRY_LATER,27
pay_106591,cust_2561,merch_razorpay_buildathon,1165.77,INR,upi,SBI,2026-02-09T06:27:00,6,0,1,0,337,0.7775,0.6884,mobile_android,OTP_NOT_ENTERED,CUSTOMER_ABANDONMENT,12,1313.41,1,0,0.4508,0.0319,1,0.8444,SEND_PAYMENT_LINK,130
pay_106592,cust_1452,merch_razorpay_buildathon,47991.07,INR,upi,AXIS,2026-02-09T06:28:00,6,0,1,0,34,0.8723,0.8804,mobile_android,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,52,55586.69,1,0,0.8178,0.0542,0,0.3183,RETRY_LATER,0
pay_106593,cust_3466,merch_razorpay_buildathon,855.01,INR,netbanking,AXIS,2026-02-09T06:29:00,6,0,2,0,202,0.8012,0.5077,mobile_android,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,102,918.43,0,0,0.4708,0.0821,1,0.8304,RETRY_LATER,46
pay_106594,cust_3497,merch_razorpay_buildathon,683.17,INR,upi,SBI,2026-02-09T06:36:00,6,0,1,2,75,0.8938,0.7167,mobile_android,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,10,763.36,1,0,0.358,0.0538,1,0.8628,RETRY_LATER,64
pay_106595,cust_2138,merch_razorpay_buildathon,987.82,INR,netbanking,SBI,2026-02-09T06:41:00,6,0,1,0,354,0.6616,0.8825,mobile_web,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,22,1135.99,0,0,0.2912,0.017,0,0.3323,RETRY_LATER,0
pay_106596,cust_1050,merch_razorpay_buildathon,10281.9,INR,upi,HDFC,2026-02-09T06:43:00,6,0,1,1,160,0.7569,0.6753,mobile_android,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,62,11176.69,0,0,0.4438,0.0972,1,0.8149,RETRY_LATER,9
pay_106597,cust_2392,merch_razorpay_buildathon,300.01,INR,netbanking,HDFC,2026-02-09T06:45:00,6,0,1,0,47,0.9345,0.7197,mobile_web,CARD_EXPIRED,PAYMENT_METHOD_FAILURE,46,329.29,0,0,0.5999,0.0267,1,0.8804,ALTERNATIVE_PAYMENT_METHOD,13
pay_106598,cust_2538,merch_razorpay_buildathon,1368.59,INR,upi,AXIS,2026-02-09T06:50:00,6,0,1,0,3,0.882,0.6771,mobile_android,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,29,1527.92,0,0,0.6902,0.0229,1,0.8587,RETRY_LATER,12
pay_106599,cust_1209,merch_razorpay_buildathon,1107.42,INR,card,HDFC,2026-02-09T06:52:00,6,0,3,0,43,0.8945,0.8217,mobile_android,UPI_PIN_INVALID,PAYMENT_METHOD_FAILURE,27,1121.46,0,0,0.4282,0.0678,0,0.5184,ALTERNATIVE_PAYMENT_METHOD,0
pay_106600,cust_1887,merch_razorpay_buildathon,484.64,INR,upi,ICICI,2026-02-09T06:52:00,6,0,2,1,82,0.97,0.6745,mobile_android,UNKNOWN_ERROR,UNKNOWN,20,568.31,1,0,0.3778,0.0471,1,0.3955,HUMAN_REVIEW,295
pay_106601,cust_2926,merch_razorpay_buildathon,368.42,INR,card,HDFC,2026-02-09T06:53:00,6,0,2,1,222,0.9314,0.8032,mobile_ios,USER_DROPPED_OFF,CUSTOMER_ABANDONMENT,52,432.28,0,0,0.5423,0.015,1,0.7829,SEND_PAYMENT_LINK,118
pay_106602,cust_1849,merch_razorpay_buildathon,39178.31,INR,upi,HDFC,2026-02-09T06:54:00,6,0,1,0,44,0.7936,0.4688,mobile_android,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,11,41383.4,0,0,0.2504,0.0077,0,0.7036,RETRY_LATER,0
pay_106603,cust_2877,merch_razorpay_buildathon,767.04,INR,wallet,AXIS,2026-02-09T06:55:00,6,0,1,0,55,0.8715,0.7666,mobile_android,METHOD_NOT_SUPPORTED,PAYMENT_METHOD_FAILURE,26,902.01,0,0,0.4451,0.0293,1,0.8614,ALTERNATIVE_PAYMENT_METHOD,102
pay_106604,cust_1626,merch_razorpay_buildathon,1099.81,INR,card,HDFC,2026-02-09T07:03:00,7,0,1,1,103,0.8481,0.6056,mobile_android,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,178,1263.72,1,0,0.7679,0.0198,0,0.8468,RETRY_LATER,0
pay_106605,cust_3726,merch_razorpay_buildathon,521.3,INR,upi,ICICI,2026-02-09T07:17:00,7,0,3,0,8,0.6098,0.9247,mobile_ios,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,7,571.68,1,0,0.2482,0.1535,1,0.322,RETRY_LATER,60
pay_106606,cust_2458,merch_razorpay_buildathon,2312.58,INR,netbanking,HDFC,2026-02-09T07:34:00,7,0,1,0,264,0.9277,0.7245,mobile_android,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,18,2473.43,0,0,0.4679,0.0452,1,0.8747,RETRY_LATER,13
